plateId,wellId,mutant,geneLocus,function,umap1,umap2,functionalGroup,dotColor
Plate2_Drawer6 31-Jul-2025 10-59-37,C9,potA,VC_1428,"Spermidine/putrescine ABC transporter, ATP-binding protein; Part of the ABC transporter complex PotABCD involved in spermidine/putrescine import. Responsible for energy coupling to the transport system; Belongs to the ABC transporter superfamily. Spermidine/putrescine importer (TC 3.A.1.11.1) family.",10.3622875,1.7383473,Polyamine Import,#14f7f0
Plate2_Drawer6 31-Jul-2025 10-59-37,D1,VC_A0340,VC_A0340,Hypothetical protein; Identified by Glimmer2; putative.,11.036443,8.72768,Unclassified,#ff00c3
Plate2_Drawer6 31-Jul-2025 10-59-37,D10,bioD,VC_1115,"Dethiobiotin synthetase; Catalyzes a mechanistically unusual reaction, the ATP- dependent insertion of CO2 between the N7 and N8 nitrogen atoms of 7,8- diaminopelargonic acid (DAPA) to form an ureido ring.",4.6562114,-5.5074873,Biotin Biosynthesis,#ff9f1c
Plate2_Drawer6 31-Jul-2025 10-59-37,D11,flaA,VC_2188,Flagellin core protein A; Flagellin is the subunit protein which polymerizes to form the filaments of bacterial flagella. FlaA is required to form a core or scaffold into which the other flagellins are inserted to provide structural integrity. Essential for flagellar synthesis and motility; important for full virulence.,10.044196,-1.9024168,Motility,#ff0004
Plate2_Drawer6 31-Jul-2025 10-59-37,D12,wavL,VC_0239,Conserved hypothetical protein; Identified by Glimmer2; putative.,4.047503,-0.1279591,O-Antigen Biosynthesis,#0096ff
Plate2_Drawer6 31-Jul-2025 10-59-37,D2,VC_0745,VC_0745,Inositol monophosphate family protein; Similar to GB:M34828 SP:P22783 PID:147899 GB:U00096 PID:1788882; identified by sequence similarity; putative; Belongs to the inositol monophosphatase superfamily.,7.380068,3.0874655,Unclassified,#ff00c3
Plate2_Drawer6 31-Jul-2025 10-59-37,D3,VC_2485,VC_2485,"Transcriptional regulator, LysR family; Similar to GB:D10483 SP:P10151 GB:M21150 PID:1128961 PID:146605; identified by sequence similarity; putative; Belongs to the LysR transcriptional regulatory family.",7.3186564,3.6756315,Unclassified,#ff00c3
Plate2_Drawer6 31-Jul-2025 10-59-37,D4,rimO,VC_2620,Conserved hypothetical protein; Catalyzes the methylthiolation of an aspartic acid residue of ribosomal protein S12; Belongs to the methylthiotransferase family. RimO subfamily.,6.9555283,7.537156,Unclassified,#ff00c3
Plate2_Drawer6 31-Jul-2025 10-59-37,D5,bioA,VC_1111,"Adenosylmethionine-8-amino-7-oxononanoate aminotransferase; Catalyzes the transfer of the alpha-amino group from S- adenosyl-L-methionine (SAM) to 7-keto-8-aminopelargonic acid (KAPA) to form 7,8-diaminopelargonic acid (DAPA). It is the only animotransferase known to utilize SAM as an amino donor; Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family. BioA subfamily.",4.689913,-5.1999993,Biotin Biosynthesis,#ff9f1c
Plate2_Drawer6 31-Jul-2025 10-59-37,D6,wbeT,VC_0259,Lipopolysaccharide biosynthesis protein RfbV; Similar to GB:X59554 PID:48400 PID:1929424; identified by sequence similarity; putative.,4.8423004,-3.9371204,O-Antigen Biosynthesis,#0096ff
Plate2_Drawer6 31-Jul-2025 10-59-37,D8,flgT,VC_2208,Hypothetical protein; Identified by Glimmer2; putative.,10.376144,-1.2741226,Motility,#ff0004
Plate2_Drawer6 31-Jul-2025 10-59-37,D9,glyA1,VC_0941,"Serine hydroxymethyltransferase; Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF-independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism.",6.0161667,1.3834903,Unclassified,#ff00c3
Plate2_Drawer6 31-Jul-2025 10-59-37,E1,VC_1003,VC_1003,Bacteriocin production protein; Similar to GB:J01666 SP:P08550 PID:146367 PID:147415 GB:U00096; identified by sequence similarity; putative.,5.091476,0.586145,Unclassified,#ff00c3
Plate2_Drawer6 31-Jul-2025 10-59-37,E10,flgA,VC_2203,"Flagellar protein, putative; Similar to PID:1272364; identified by sequence similarity; putative.",11.237133,4.196768,Motility,#ff0004
Plate2_Drawer6 31-Jul-2025 10-59-37,E11,VC_A0187,VC_A0187,Hypothetical protein; Identified by Glimmer2; putative.,8.718563,2.574251,Unclassified,#ff00c3
Plate2_Drawer6 31-Jul-2025 10-59-37,E12,VC_1652,VC_1652,Response regulator VieA; Similar to GP:3123891; identified by sequence similarity; putative.,9.115096,9.432959,Unclassified,#ff00c3
Plate2_Drawer6 31-Jul-2025 10-59-37,E2,fliL,VC_2130,Flagellum-specific ATP synthase FliI; Similar to PID:1071643 SP:P52612 GB:U00096 PID:1736607 PID:1788251; identified by sequence similarity; putative.,9.399393,-0.7845585,Motility,#ff0004
Plate2_Drawer6 31-Jul-2025 10-59-37,E3,pdhE2,VC_2413,"Pyruvate dehydrogenase, E2 component, dihydrolipoamide acetyltransferase; The pyruvate dehydrogenase complex catalyzes the overall conversion of pyruvate to acetyl-CoA and CO(2).",4.4877157,1.2110173,Pyruvate Flux,#39ff14
Plate2_Drawer6 31-Jul-2025 10-59-37,E4,VC_0134,VC_0134,Conserved hypothetical protein; Identified by Glimmer2; putative.,9.622779,10.553242,Unclassified,#ff00c3
Plate2_Drawer6 31-Jul-2025 10-59-37,E5,grx,VC_1146,Glutaredoxin 1; Has a glutathione-disulfide oxidoreductase activity in the presence of NADPH and glutathione reductase. Reduces low molecular weight disulfides and proteins (By similarity).,8.053755,9.7190075,Unclassified,#ff00c3
Plate2_Drawer6 31-Jul-2025 10-59-37,E6,cheW,VC_2059,Purine-binding chemotaxis protein CheW; Similar to GB:M13462 SP:P07365 PID:145520 GB:U00096 PID:1736540; identified by sequence similarity; putative.,11.615591,4.858115,Motility,#ff0004
Plate2_Drawer6 31-Jul-2025 10-59-37,E7,nfuA,VC_2720,"Conserved hypothetical protein; Involved in iron-sulfur cluster biogenesis. Binds a 4Fe-4S cluster, can transfer this cluster to apoproteins, and thereby intervenes in the maturation of Fe/S proteins. Could also act as a scaffold/chaperone for damaged Fe/S proteins.",6.5134344,3.0375333,Unclassified,#ff00c3
Plate2_Drawer6 31-Jul-2025 10-59-37,E8,groS2,VC_A0819,"Chaperonin, 10 Kd subunit; Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter.",9.24403,9.983214,Unclassified,#ff00c3
Plate2_Drawer6 31-Jul-2025 10-59-37,E9,potD1,VC_1424,"Spermidine/putrescine ABC transporter, periplasmic spermidine/putrescine-binding protein; Required for the activity of the bacterial periplasmic transport system of putrescine; Belongs to the bacterial solute-binding protein PotD/PotF family.",8.843613,1.6969393,Polyamine Import,#14f7f0
Plate2_Drawer6 31-Jul-2025 10-59-37,F1,bioF,VC_1113,"8-amino-7-oxononanoate synthase; Catalyzes the decarboxylative condensation of pimeloyl-[acyl- carrier protein] and L-alanine to produce 8-amino-7-oxononanoate (AON), [acyl-carrier protein], and carbon dioxide.",4.9588995,-5.185194,Biotin Biosynthesis,#ff9f1c
Plate2_Drawer6 31-Jul-2025 10-59-37,F10,WT,WT,,9.924995,11.332928,WT,#000000
Plate2_Drawer6 31-Jul-2025 10-59-37,F2,flgO,VC_2207,Hypothetical protein; Identified by Glimmer2; putative.,7.455005,0.8139437,Motility,#ff0004
Plate2_Drawer6 31-Jul-2025 10-59-37,F3,hslO,VC_2736,Conserved hypothetical protein; Redox regulated molecular chaperone. Protects both thermally unfolding and oxidatively damaged proteins from irreversible aggregation. Plays an important role in the bacterial defense system toward oxidative stress.,7.159998,6.0516686,Unclassified,#ff00c3
Plate2_Drawer6 31-Jul-2025 10-59-37,F4,bioC,VC_1114,Biotin synthesis protein BioC; Converts the free carboxyl group of a malonyl-thioester to its methyl ester by transfer of a methyl group from S-adenosyl-L- methionine (SAM). It allows to synthesize pimeloyl-ACP via the fatty acid synthetic pathway.,4.5630593,-5.345153,Biotin Biosynthesis,#ff9f1c
Plate2_Drawer6 31-Jul-2025 10-59-37,F5,dnaN,VC_0013,"DNA polymerase III, beta chain; Confers DNA tethering and processivity to DNA polymerases and other proteins. Acts as a clamp, forming a ring around DNA (a reaction catalyzed by the clamp-loading complex) which diffuses in an ATP- independent manner freely and bidirectionally along dsDNA. Initially characterized for its ability to contact the catalytic subunit of DNA polymerase III (Pol III), a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria; Pol III exhibits 3'-5' exonuclease proofreading activity. The beta chain is required for initiation of r [...] ",8.90879,4.195592,Unclassified,#ff00c3
Plate2_Drawer6 31-Jul-2025 10-59-37,F6,mutH,VC_0668,DNA mismatch repair protein MutH; Sequence-specific endonuclease that cleaves unmethylated GATC sequences. It is involved in DNA mismatch repair; Belongs to the MutH family.,8.137121,6.9329453,Unclassified,#ff00c3
Plate2_Drawer6 31-Jul-2025 10-59-37,F7,pabC,VC_2018,"4-amino-4-deoxychorismate lyase; Involved in the biosynthesis of p-aminobenzoate (PABA), a precursor of tetrahydrofolate. Converts 4-amino-4-deoxychorismate into 4-aminobenzoate (PABA) and pyruvate (By similarity).",7.814989,2.5490594,Unclassified,#ff00c3
Plate2_Drawer6 31-Jul-2025 10-59-37,F8,lexA,VC_0092,"LexA repressor; Represses a number of genes involved in the response to DNA damage (SOS response), including recA and lexA. In the presence of single-stranded DNA, RecA interacts with LexA causing an autocatalytic cleavage which disrupts the DNA-binding part of LexA, leading to derepression of the SOS regulon and eventually DNA repair.",8.662507,2.9152062,Unclassified,#ff00c3
Plate2_Drawer6 31-Jul-2025 10-59-37,F9,VC_2271,VC_2271,"Riboflavin-specific deaminase; Converts 2,5-diamino-6-(ribosylamino)-4(3h)-pyrimidinone 5'- phosphate into 5-amino-6-(ribosylamino)-2,4(1h,3h)-pyrimidinedione 5'- phosphate; In the C-terminal section; belongs to the HTP reductase family.",8.009951,2.9323406,Unclassified,#ff00c3
Plate2_Drawer7 07-Aug-2025 12-51-45,A1,flgK,VC_2191,Flagellar hook-associated protein FlgM; Similar to PID:2443633; identified by sequence similarity; putative. HOOK FILSMENT JUNCTION,10.323177,9.104256,Motility,#ff0004
Plate2_Drawer7 07-Aug-2025 12-51-45,A10,VC_2523,VC_2523,Conserved hypothetical protein; Identified by Glimmer2; putative.,7.1542706,6.734498,Unclassified,#ff00c3
Plate2_Drawer7 07-Aug-2025 12-51-45,A11,fliR,VC_2121,Flagellar biosynthetic protein FliR; Role in flagellar biosynthesis. Belongs to the FliR/MopE/SpaR family.,9.28367,-1.3786608,Motility,#ff0004
Plate2_Drawer7 07-Aug-2025 12-51-45,A12,argR,VC_0431,Arginine repressor; Regulates arginine biosynthesis genes.,8.42708,6.594758,Unclassified,#ff00c3
Plate2_Drawer7 07-Aug-2025 12-51-45,A2,flrB,VC_2136,Sensory box sensor histidine kinase; Similar to PID:2338728; identified by sequence similarity; putative.,8.412073,0.1038599,Motility,#ff0004
Plate2_Drawer7 07-Aug-2025 12-51-45,A3,rjg,VC_0264,Conserved hypothetical protein; Identified by Glimmer2; putative.,8.780009,8.704153,Unclassified,#ff00c3
Plate2_Drawer7 07-Aug-2025 12-51-45,A4,fliA,VC_2066,RNA polymerase sigma factor for flagellar operon FliA; Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released. This sigma factor controls the expression of flagella-related genes; Belongs to the sigma-70 factor family. FliA subfamily.,10.230211,-1.116784,Motility,#ff0004
Plate2_Drawer7 07-Aug-2025 12-51-45,A5,flgM,VC_2204,"Negative regulator of flagellin synthesis FlgM, putative; Similar to GB:L14437 SP:P39809 PID:451869 PID:1762336 GB:AL009126; identified by sequence similarity; putative.",8.011853,7.168215,Motility,#ff0004
Plate2_Drawer7 07-Aug-2025 12-51-45,A6,flrA,VC_2137,Sigma-54 dependent transcriptional activator; Similar to PID:2338727; identified by sequence similarity; putative.,10.056808,-1.4773625,Motility,#ff0004
Plate2_Drawer7 07-Aug-2025 12-51-45,A7,VC_1291,VC_1291,Conserved hypothetical protein; Identified by Glimmer2; putative.,7.258748,5.9891686,Unclassified,#ff00c3
Plate2_Drawer7 07-Aug-2025 12-51-45,A8,thiI,VC_0894,"Thiamin biosynthesis protein ThiI; Catalyzes the ATP-dependent transfer of a sulfur to tRNA to produce 4-thiouridine in position 8 of tRNAs, which functions as a near-UV photosensor. Also catalyzes the transfer of sulfur to the sulfur carrier protein ThiS, forming ThiS-thiocarboxylate. This is a step in the synthesis of thiazole, in the thiamine biosynthesis pathway. The sulfur is donated as persulfide by IscS.",7.928003,9.553855,Unclassified,#ff00c3
Plate2_Drawer7 07-Aug-2025 12-51-45,A9,flhB,VC_2120,"Flagellar biosynthetic protein FlhB; Required for formation of the rod structure in the basal body of the flagellar apparatus. Together with FliI and FliH, may constitute the export apparatus of flagellin; Belongs to the type III secretion exporter family.",8.724106,-0.7748765,Motility,#ff0004
Plate2_Drawer7 07-Aug-2025 12-51-45,B1,aroE,VC_0056,"Shikimate 5-dehydrogenase; Involved in the biosynthesis of the chorismate, which leads to the biosynthesis of aromatic amino acids. Catalyzes the reversible NADPH linked reduction of 3-dehydroshikimate (DHSA) to yield shikimate (SA).",6.921192,6.790551,Unclassified,#ff00c3
Plate2_Drawer7 07-Aug-2025 12-51-45,B10,wbeN,VC_0251,Acyl protein synthase/acyl-CoA reductase RfbN; Similar to GB:X59554 PID:48393; identified by sequence similarity; putative.,9.7340355,5.1742024,O-Antigen Biosynthesis,#0096ff
Plate2_Drawer7 07-Aug-2025 12-51-45,B11,wbeL,VC_0249,rfbL protein; Similar to GB:X59554 PID:48391; identified by sequence similarity; putative.,2.5709984,-0.832694,O-Antigen Biosynthesis,#0096ff
Plate2_Drawer7 07-Aug-2025 12-51-45,B12,pstB1,VC_0726,"Phosphate ABC transporter, ATP-binding protein; Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system; Belongs to the ABC transporter superfamily. Phosphate importer (TC 3.A.1.7) family.",9.183571,10.44161,Unclassified,#ff00c3
Plate2_Drawer7 07-Aug-2025 12-51-45,B4,VC_A0146,VC_A0146,Conserved hypothetical protein; Identified by Glimmer2; putative.,8.389206,7.8718033,Unclassified,#ff00c3
Plate2_Drawer7 07-Aug-2025 12-51-45,B5,VC_0289,VC_0289,Gluconate utilization system gnt-I transcriptional repressor; Similar to PID:1304069; identified by sequence similarity; putative.,9.030262,10.116032,Unclassified,#ff00c3
Plate2_Drawer7 07-Aug-2025 12-51-45,B6,VC_A0005,VC_A0005,Hypothetical protein; Identified by Glimmer2; putative.,10.305787,9.723556,Unclassified,#ff00c3
Plate2_Drawer7 07-Aug-2025 12-51-45,B8,mltF,VC_0866,"Transglycosylase, Slt family; Murein-degrading enzyme that degrades murein glycan strands and insoluble, high-molecular weight murein sacculi, with the concomitant formation of a 1,6-anhydromuramoyl product. Lytic transglycosylases (LTs) play an integral role in the metabolism of the peptidoglycan (PG) sacculus. Their lytic action creates space within the PG sacculus to allow for its expansion as well as for the insertion of various structures such as secretion systems and flagella. In the N-terminal section; belongs to the bacterial solute- binding protein 3 family.",9.763082,5.9984117,Unclassified,#ff00c3
Plate2_Drawer7 07-Aug-2025 12-51-45,B9,VC_A0726,VC_A0726,"Molybdenum ABC transporter, periplasmic molybdenum-binding protein; Similar to GB:L34009 SP:P37329 PID:504498 PID:973214 PID:1147817; identified by sequence similarity; putative.",8.779912,8.268876,Unclassified,#ff00c3
Plate2_Drawer7 07-Aug-2025 12-51-45,C1,VC_1885,VC_1885,Hypothetical protein; Identified by Glimmer2; putative.,2.8110073,6.30775,Unclassified,#ff00c3
Plate2_Drawer7 07-Aug-2025 12-51-45,C10,flgF,VC_2196,Flagellar basal-body rod protein FlgF; Similar to GB:U00096 SP:P75938 PID:1787317; identified by sequence similarity; putative; Belongs to the flagella basal body rod proteins family.,10.434757,-1.3303262,Motility,#ff0004
Plate2_Drawer7 07-Aug-2025 12-51-45,C11,VC_2441,VC_2441,Conserved hypothetical protein; Identified by Glimmer2; putative.,7.124731,3.5528908,Unclassified,#ff00c3
Plate2_Drawer7 07-Aug-2025 12-51-45,C12,VC_1710,VC_1710,Conserved hypothetical protein; Identified by Glimmer2; putative.,9.150902,7.9148154,Unclassified,#ff00c3
Plate2_Drawer7 07-Aug-2025 12-51-45,C2,aroQ,VC_0297,3-dehydroquinate dehydratase; Catalyzes a trans-dehydration via an enolate intermediate. Belongs to the type-II 3-dehydroquinase family.,6.5856457,6.345641,Unclassified,#ff00c3
Plate2_Drawer7 07-Aug-2025 12-51-45,C3,VC_1359,VC_1359,"Amino acid ABC transporter, ATP-binding protein; Similar to PID:1154897; identified by sequence similarity; putative.",4.9722,-4.185856,Unclassified,#ff00c3
Plate2_Drawer7 07-Aug-2025 12-51-45,C4,VC_A0328,VC_A0328,"Biphenyl-2,3-diol 1,2-dioxygenase III-related protein; Similar to GB:X75635 SP:P47233 PID:473121; identified by sequence similarity; putative.",9.603229,8.433876,Unclassified,#ff00c3
Plate2_Drawer7 07-Aug-2025 12-51-45,C5,VC_1350,VC_1350,"Antioxidant, putative; Thiol-specific peroxidase that catalyzes the reduction of hydrogen peroxide and organic hydroperoxides to water and alcohols, respectively. Plays a role in cell protection against oxidative stress by detoxifying peroxides; Belongs to the peroxiredoxin family. Prx5 subfamily.",10.523182,8.870973,Unclassified,#ff00c3
Plate2_Drawer7 07-Aug-2025 12-51-45,C6,manB,VC_0242,Phosphomannomutase; Involved in GDP-mannose biosynthesis which serves as the activated sugar nucleotide precursor for mannose residues in cell surface polysaccharides; Belongs to the phosphohexose mutase family.,9.398972,5.26323,O-Antigen Biosynthesis,#0096ff
Plate2_Drawer7 07-Aug-2025 12-51-45,C7,mrcA,VC_2635,Penicillin-binding protein 1A; Cell wall formation. Synthesis of cross-linked peptidoglycan from the lipid intermediates. The enzyme has a penicillin-insensitive transglycosylase N-terminal domain (formation of linear glycan strands) and a penicillin-sensitive transpeptidase C-terminal domain (cross- linking of the peptide subunits).,8.759359,1.7363065,Unclassified,#ff00c3
